time,u,y,x1,x2
27.275,0.9879634976,2.020635746,2.020635746,-0.1736569641
27.3,0.9905577848,2.016041744,2.016041744,-0.1937360919
27.325,0.9928399586,2.010955174,2.010955174,-0.2130673212
27.35,0.9948088156,2.005394361,2.005394361,-0.2316805325
27.375,0.9964632491,1.999376882,1.999376882,-0.2496055855
27.4,0.9978022507,1.992919569,1.992919569,-0.2668721855
27.425,0.9988249105,1.986038515,1.986038515,-0.2835097805
27.45,0.9995304178,1.978749079,1.978749079,-0.299547461
27.475,0.9999180621,1.971065902,1.971065902,-0.3150138864
27.5,0.9999872331,1.963002911,1.963002911,-0.3299372136
27.525,0.9997374215,1.954573337,1.954573337,-0.3443450463
27.55,0.9991682198,1.945789729,1.945789729,-0.3582643887
27.575,0.9982793224,1.936663968,1.936663968,-0.3717216123
27.6,0.9970705262,1.927207285,1.927207285,-0.3847424302
27.625,0.9955417312,1.917430275,1.917430275,-0.3973518779
27.65,0.9936929406,1.907342916,1.907342916,-0.4095743027
27.675,0.9915242613,1.896954587,1.896954587,-0.4214333569
27.7,0.9890359043,1.886274085,1.886274085,-0.4329519975
27.725,0.986228185,1.875309638,1.875309638,-0.4441524895
27.75,0.9831015233,1.864068932,1.864068932,-0.455056413
27.775,0.9796564438,1.852559115,1.852559115,-0.4656846727
27.8,0.9758935766,1.840786826,1.840786826,-0.4760575132
27.825,0.9718136564,1.828758205,1.828758205,-0.4861945313
27.85,0.9674175237,1.816478906,1.816478906,-0.4961146927
27.875,0.9627061242,1.803954124,1.803954124,-0.505836355
27.9,0.957680509,1.791188595,1.791188595,-0.515377281
27.925,0.952341835,1.778186622,1.778186622,-0.52475466
27.95,0.9466913641,1.764952086,1.764952086,-0.533985134
27.975,0.9407304642,1.751488456,1.751488456,-0.5430848126
28,0.9344606082,1.737798805,1.737798805,-0.5520692941
28.025,0.9278833742,1.723885824,1.723885824,-0.5609536905
28.05,0.9210004456,1.709751832,1.709751832,-0.5697526507
28.075,0.9138136107,1.695398786,1.695398786,-0.5784803719
28.1,0.9063247621,1.680828292,1.680828292,-0.5871506251
28.125,0.8985358973,1.666041621,1.666041621,-0.5957767808
28.15,0.8904491175,1.651039713,1.651039713,-0.6043718229
28.175,0.8820666278,1.635823185,1.635823185,-0.6129483635
28.2,0.8733907367,1.620392346,1.620392346,-0.6215186649
28.225,0.8644238557,1.604747203,1.604747203,-0.6300946637
28.25,0.8551684987,1.588887469,1.588887469,-0.6386879809
28.275,0.8456272818,1.572812566,1.572812566,-0.6473099334
28.3,0.8358029225,1.556521641,1.556521641,-0.6559715554
28.325,0.8256982393,1.540013567,1.540013567,-0.6646836157
28.35,0.8153161511,1.523286953,1.523286953,-0.6734566276
28.375,0.8046596764,1.506340143,1.506340143,-0.6823008558
28.4,0.7937319328,1.489171233,1.489171233,-0.6912263358
28.425,0.7825361365,1.471778067,1.471778067,-0.7002428837
28.45,0.7710756009,1.45415825,1.45415825,-0.7093601052
28.475,0.7593537366,1.436309145,1.436309145,-0.7185874
28.5,0.7473740499,1.418227885,1.418227885,-0.7279339751
28.525,0.7351401424,1.399911376,1.399911376,-0.7374088503
28.55,0.7226557101,1.3813563,1.3813563,-0.7470208621
28.575,0.7099245421,1.362559119,1.362559119,-0.7567786681
28.6,0.6969505199,1.343516081,1.343516081,-0.7666907516
28.625,0.6837376166,1.324223226,1.324223226,-0.7767654225
28.65,0.6702898954,1.304676387,1.304676387,-0.7870108173
28.675,0.656611509,1.284871196,1.284871196,-0.7974348995
28.7,0.642706698,1.264803088,1.264803088,-0.8080454562
28.725,0.6285797901,1.244467306,1.244467306,-0.818850093
