time,u,y,x1,x2
32.825,0.9320711125,1.090423483,1.090423483,-1.054869414
32.85,0.947098305,1.064029046,1.064029046,-1.056612503
32.875,0.9602936857,1.037596369,1.037596369,-1.057934238
32.9,0.9716317329,1.011135569,1.011135569,-1.058867779
32.925,0.9810905174,0.9846559397,0.9846559397,-1.059446149
32.95,0.9886517447,0.9581659473,0.9581659473,-1.059702267
32.975,0.9943007904,0.9316732382,0.9316732382,-1.059668965
33,0.9980267284,0.9051846379,0.9051846379,-1.059379007
33.025,0.9998223524,0.8787061541,0.8787061541,-1.058865091
33.05,0.9996841893,0.8522429778,0.8522429778,-1.058159852
33.075,0.9976125064,0.8257994845,0.8257994845,-1.057295855
33.1,0.9936113105,0.7993792371,0.7993792371,-1.056305581
33.125,0.9876883406,0.772984988,0.772984988,-1.055221397
33.15,0.9798550524,0.7466186814,0.7466186814,-1.05407554
33.175,0.9701265965,0.7202814574,0.7202814574,-1.05290008
33.2,0.958521789,0.6939736585,0.6939736585,-1.051726859
33.225,0.9450630752,0.6676948331,0.6676948331,-1.050587466
33.25,0.9297764859,0.6414437427,0.6414437427,-1.049513175
33.275,0.9126915874,0.6152183731,0.6152183731,-1.048534879
33.3,0.8938414242,0.5890159451,0.5890159451,-1.047683004
33.325,0.8732624548,0.5628329207,0.5628329207,-1.046987481
33.35,0.8509944818,0.5366650233,0.5366650233,-1.04647763
33.375,0.8270805743,0.510507253,0.510507253,-1.046182076
33.4,0.8015669849,0.4843539018,0.4843539018,-1.046128679
33.425,0.7745030602,0.4581985755,0.4581985755,-1.046344428
33.45,0.7459411454,0.4320342204,0.4320342204,-1.046855328
33.475,0.715936483,0.4058531417,0.4058531417,-1.047686324
33.5,0.6845471059,0.3796470382,0.3796470382,-1.048861168
33.525,0.6518337253,0.3534070306,0.3534070306,-1.050402315
33.55,0.6178596131,0.327123694,0.327123694,-1.052330815
33.575,0.5826904797,0.3007870988,0.3007870988,-1.054666176
33.6,0.5463943467,0.2743868454,0.2743868454,-1.05742626
33.625,0.5090414158,0.2479121118,0.2479121118,-1.060627144
33.65,0.4707039322,0.2213516963,0.2213516963,-1.064282999
33.675,0.4314560457,0.1946940687,0.1946940687,-1.06840596
33.7,0.3913736668,0.1679274221,0.1679274221,-1.073005991
33.725,0.3505343202,0.1410397291,0.1410397291,-1.078090758
33.75,0.3090169944,0.1140188004,0.1140188004,-1.083665489
33.775,0.2669019893,0.08685234869,0.08685234869,-1.089732844
33.8,0.2242707609,0.05952805262,0.05952805262,-1.096292781
33.825,0.1812057636,0.03203362786,0.03203362786,-1.103342423
33.85,0.1377902907,0.004356898488,0.004356898488,-1.110875923
33.875,0.09410831332,-0.02351412681,-0.02351412681,-1.11888434
33.9,0.05024431818,-0.05159117572,-0.05159117572,-1.127355511
33.925,0.006283143966,-0.07988563034,-0.07988563034,-1.136273924
33.95,-0.03769018267,-0.1084084419,-0.1084084419,-1.145620611
33.975,-0.08159061157,-0.137170043,-0.137170043,-1.155373028
34,-0.1253332336,-0.1661802569,-0.1661802569,-1.165504958
34.025,-0.1688334447,-0.1954482048,-0.1954482048,-1.175986416
34.05,-0.2120071099,-0.2249822095,-0.2249822095,-1.186783567
34.075,-0.2547707257,-0.2547897004,-0.2547897004,-1.197858661
