time,u,y,x1,x2
281.325,-0.8561626675,-2.282182352,-2.282182352,-4.391547855
281.35,-0.7138713911,-2.389139362,-2.389139362,-4.162116808
281.375,-0.5724859281,-2.490157925,-2.490157925,-3.917062688
281.4,-0.432395399,-2.584892683,-2.584892683,-3.6600345
281.425,-0.2939832732,-2.673091204,-2.673091204,-3.394791151
281.45,-0.15762608,-2.754594786,-2.754594786,-3.125047138
281.475,-0.02369214246,-2.829335565,-2.829335565,-2.85433353
281.5,0.1074596597,-2.897330432,-2.897330432,-2.585883283
281.525,0.235481096,-2.958672461,-2.958672461,-2.322546202
281.55,0.3600357533,-3.013520589,-3.013520589,-2.066735377
281.575,0.4808001637,-3.062088351,-3.062088351,-1.820403753
281.6,0.5974648862,-3.104632357,-3.104632357,-1.585047118
281.625,0.7097355399,-3.141441132,-3.141441132,-1.361728286
281.65,0.8173337839,-3.17282476,-3.17282476,-1.151116653
281.675,0.9199982407,-3.199105649,-3.199105649,-0.9535374529
281.7,1.017485359,-3.220610593,-3.220610593,-0.76902566
281.725,1.109570215,-3.237664204,-3.237664204,-0.597380452
281.75,1.196047244,-3.250583669,-3.250583669,-0.4382171387
281.775,1.276730907,-3.259674759,-3.259674759,-0.291014487
281.8,1.351456285,-3.265228947,-3.265228947,-0.1551562708
281.825,1.420079598,-3.267521485,-3.267521485,-0.02996651322
281.85,1.482478649,-3.266810289,-3.266810289,0.08526154154
281.875,1.538553191,-3.263335465,-3.263335465,0.1912423536
281.9,1.588225221,-3.257319355,-3.257319355,0.2886803214
281.925,1.631439181,-3.248966954,-3.248966954,0.3782566245
281.95,1.668162095,-3.238466621,-3.238466621,0.4606199505
281.975,1.698383611,-3.225990969,-3.225990969,0.5363804061
282,1.722115973,-3.211697879,-3.211697879,0.6061059742
282.025,1.739393903,-3.195731579,-3.195731579,0.6703209532
282.05,1.750274411,-3.178223737,-3.178223737,0.7295058937
282.075,1.754836515,-3.159294542,-3.159294542,0.7840986405
282.1,1.753180895,-3.139053754,-3.139053754,0.8344961431
282.125,1.745429458,-3.117601698,-3.117601698,0.8810567873
282.15,1.731724831,-3.095030192,-3.095030192,0.9241030373
282.175,1.712229786,-3.071423413,-3.071423413,0.9639242367
282.2,1.687126579,-3.046858689,-3.046858689,1.000779459
282.225,1.656616239,-3.02140722,-3.02140722,1.034900314
282.25,1.62091777,-2.99513473,-2.99513473,1.066493669
282.275,1.580267304,-2.968102054,-2.968102054,1.095744221
282.3,1.534917186,-2.940365663,-2.940365663,1.122816929
282.325,1.485135005,-2.911978123,-2.911978123,1.147859264
282.35,1.431202569,-2.882988515,-2.882988515,1.171003293
282.375,1.373414829,-2.853442787,-2.853442787,1.192367586
282.4,1.312078763,-2.823384074,-2.823384074,1.212058962
282.425,1.247512212,-2.792852972,-2.792852972,1.230174076
282.45,1.180042681,-2.761887771,-2.761887771,1.246800854
282.475,1.110006107,-2.730524659,-2.730524659,1.262019795
282.5,1.0377456,-2.698797893,-2.698797893,1.275905147
282.525,0.9636101556,-2.666739939,-2.666739939,1.288525964
282.55,0.8879533555,-2.634381591,-2.634381591,1.299947061
282.575,0.8111320479,-2.60175207,-2.60175207,1.310229867
282.6,0.7335050222,-2.568879093,-2.568879093,1.319433204
282.625,0.6554316775,-2.535788931,-2.535788931,1.327613964
282.65,0.5772706935,-2.502506453,-2.502506453,1.334827741
282.675,0.4993787052,-2.469055146,-2.469055146,1.34112938
282.7,0.4221089897,-2.43545713,-2.43545713,1.346573469
282.725,0.3458101673,-2.401733162,-2.401733162,1.351214782
282.75,0.2708249235,-2.36790262,-2.36790262,1.355108669
282.775,0.1974887555,-2.333983488,-2.333983488,1.358311394
282.8,0.1261287484,-2.299992331,-2.299992331,1.360880447
282.825,0.05706238587,-2.265944256,-2.265944256,1.362874792
282.85,-0.009403601169,-2.231852876,-2.231852876,1.364355098
282.875,-0.07297434283,-2.197730264,-2.197730264,1.365383923
282.9,-0.1333678918,-2.163586905,-2.163586905,1.366025874
282.925,-0.1903162338,-2.129431638,-2.129431638,1.366347718
282.95,-0.2435662444,-2.095271611,-2.095271611,1.366418489
282.975,-0.2928805867,-2.061112213,-2.061112213,1.36630953
283,-0.3380385487,-2.026957018,-2.026957018,1.366094547
283.025,-0.378836816,-1.992807735,-1.992807735,1.365849605
283.05,-0.4150901772,-1.958664137,-1.958664137,1.365653112
283.075,-0.44663216,-1.924524004,-1.924524004,1.365585762
283.1,-0.4733155951,-1.89038308,-1.89038308,1.365730493
283.125,-0.4950131062,-1.856235004,-1.856235004,1.366172374
283.15,-0.5116175242,-1.82207126,-1.82207126,1.36699849
283.175,-0.5230422247,-1.787881136,-1.787881136,1.368297829
283.2,-0.5292213862,-1.75365167,-1.75365167,1.370161107
283.225,-0.5301101704,-1.719367612,-1.719367612,1.372680597
283.25,-0.525684822,-1.685011391,-1.685011391,1.375949964
283.275,-0.5159426887,-1.650563076,-1.650563076,1.38006402
283.3,-0.5009021613,-1.616000353,-1.616000353,1.385118539
283.325,-0.4806025344,-1.581298508,-1.581298508,1.391210002
283.35,-0.4551037883,-1.546430404,-1.546430404,1.398435354
283.375,-0.4244862926,-1.511366481,-1.511366481,1.406891751
283.4,-0.3888504333,-1.476074749,-1.476074749,1.416676272
283.425,-0.348316165,-1.440520793,-1.440520793,1.427885659
283.45,-0.3030224895,-1.404667791,-1.404667791,1.440615994
283.475,-0.2531268633,-1.368476526,-1.368476526,1.454962419
283.5,-0.1988045366,-1.33190542,-1.33190542,1.471018789
283.525,-0.1402478254,-1.294910567,-1.294910567,1.488877361
283.55,-0.07766532079,-1.257445781,-1.257445781,1.508628409
283.575,-0.01128103836,-1.219462642,-1.219462642,1.530359879
283.6,0.05866649,-1.180910573,-1.180910573,1.554156952
283.625,0.131925177,-1.141736897,-1.141736897,1.580101646
283.65,0.2082303906,-1.10188694,-1.10188694,1.608272301
283.675,0.2873060101,-1.061304113,-1.061304113,1.638743099
283.7,0.3688655238,-1.019930037,-1.019930037,1.67158345
283.725,0.4526131636,-0.9777046586,-0.9777046586,1.706857378
283.75,0.5382450727,-0.9345664037,-0.9345664037,1.744622769
283.775,0.6254505016,-0.8904523313,-0.8904523313,1.784930569
283.8,0.713913027,-0.8452983271,-0.8452983271,1.827823842
283.825,0.8033117904,-0.7990393064,-0.7990393064,1.87333671
283.85,0.8933227506,-0.7516094588,-0.7516094588,1.921493143
283.875,0.9836199449,-0.702942512,-0.702942512,1.972305585
283.9,1.073876756,-0.6529720479,-0.6529720479,2.025773366
283.925,1.163767177,-0.6016318406,-0.6016318406,2.081880957
283.95,1.252967071,-0.5488562667,-0.5488562667,2.140595899
283.975,1.341155425,-0.4945807421,-0.4945807421,2.2018666
284,1.428015577,-0.4387422423,-0.4387422423,2.26561974
284.025,1.513236443,-0.381279876,-0.381279876,2.331757488
284.05,1.596513697,-0.3221355333,-0.3221355333,2.400154401
284.075,1.67755094,-0.2612546233,-0.2612546233,2.470654025
284.1,1.756060827,-0.1985868909,-0.1985868909,2.543065274
284.125,1.831766158,-0.1340873309,-0.1340873309,2.617158572
284.15,1.904400928,-0.06771719995,-0.06771719995,2.69266183
284.175,1.973711331,0.000554868579,0.000554868579,2.769256358
284.2,2.039456713,0.07075164915,0.07075164915,2.846572813
284.225,2.101410473,0.1428860093,0.1428860093,2.924187354
284.25,2.15936091,0.2169595028,0.2169595028,3.001618192
284.275,2.213112004,0.2929608842,0.2929608842,3.078322777
284.3,2.262484142,0.3708645639,0.3708645639,3.153695912
284.325,2.307314768,0.4506290312,0.4506290312,3.227069121
284.35,2.347458981,0.5321952812,0.5321952812,3.297711642
284.375,2.382790045,0.6154852895,0.6154852895,3.364833419
284.4,2.413199841,0.7004005922,0.7004005922,3.427590502
284.425,2.43859924,0.7868210367,0.7868210367,3.485093174
284.45,2.458918399,0.8746037683,0.8746037683,3.536417243
284.475,2.474106985,0.9635825432,0.9635825432,3.580618494
284.5,2.484134322,1.053567445,1.053567445,3.616750564
284.525,2.488989458,1.144345087,1.144345087,3.643885975
284.55,2.48868116,1.23567938,1.23567938,3.661140046
284.575,2.483237822,1.32731292,1.32731292,3.667696969
284.6,2.472707313,1.418969055,1.418969055,3.662837179
284.625,2.457156729,1.510354633,1.510354633,3.645964831
284.65,2.436672088,1.601163427,1.601163427,3.616633982
284.675,2.411357939,1.691080185,1.691080185,3.574571945
284.7,2.381336909,1.779785203,1.779785203,3.519698256
284.725,2.34674917,1.866959315,1.866959315,3.452137791
284.75,2.307751846,1.952289114,1.952289114,3.372226844
284.775,2.264518354,2.03547223,2.03547223,3.280511328
284.8,2.217237677,2.116222471,2.116222471,3.177736801
284.825,2.166113583,2.194274596,2.194274596,3.064830528
284.85,2.111363782,2.269388563,2.269388563,2.942876389
284.875,2.053219039,2.341353071,2.341353071,2.813083949
284.9,1.991922225,2.40998826,2.40998826,2.676753345
284.925,1.927727333,2.475147526,2.475147526,2.535237969
284.95,1.860898445,2.536718369,2.536718369,2.389907089
284.975,1.791708666,2.594622344,2.594622344,2.242109995
285,1.720439019,2.648814147,2.648814147,2.093143659
285.025,1.647377319,2.699279953,2.699279953,1.944225043
285.05,1.572817013,2.74603512,2.74603512,1.796468931
285.075,1.497056007,2.789121426,2.789121426,1.650871705
285.1,1.420395473,2.828603964,2.828603964,1.508301073
285.125,1.34313865,2.864567858,2.864567858,1.369491393
285.15,1.265589633,2.897114922,2.897114922,1.235043977
285.175,1.188052166,2.926360383,2.926360383,1.105431584
285.2,1.110828436,2.952429757,2.952429757,0.981006217
285.225,1.034217874,2.975455958,2.975455958,0.8620093351
285.25,0.9585159742,2.995576675,2.995576675,0.7485836549
285.275,0.8840131242,3.01293206,3.01293206,0.6407857598
285.3,0.810993462,3.027662738,3.027662738,0.5385989114
285.325,0.7397337579,3.039908131,3.039908131,0.4419455544
285.35,0.6705023278,3.049805084,3.049805084,0.3506991262
285.375,0.603557982,3.057486781,3.057486781,0.2646949186
285.4,0.5391490131,3.063081912,3.063081912,0.1837398222
285.425,0.477512228,3.066714077,3.066714077,0.1076208828
285.45,0.4188720259,3.06850138,3.06850138,0.03611265567
285.475,0.3634395284,3.068556201,3.068556201,-0.03101660525
285.5,0.3114117625,3.066985099,3.066985099,-0.09399984812
285.525,0.2629709021,3.06388884,3.06388884,-0.1530671202
285.55,0.218283569,3.059362508,3.059362508,-0.2084423541
285.575,0.1775001968,3.053495692,3.053495692,-0.2603409331
285.6,0.1407544607,3.046372721,3.046372721,-0.3089679241
285.625,0.1081627749,3.038072942,3.038072942,-0.3545168788
285.65,0.07982385884,3.028671013,3.028671013,-0.3971691022
285.675,0.05581837554,3.018237217,3.018237217,-0.437093308
285.7,0.03620864177,3.006837777,3.006837777,-0.4744455806
285.725,0.02103841222,2.99453517,2.99453517,-0.5093695802
285.75,0.01033273793,2.981388434,2.981388434,-0.5419969358
285.775,0.004097899696,2.967453458,2.967453458,-0.5724477764
285.8,0.002321416497,2.952783269,2.952783269,-0.6008313623
