time,u,y,x1,x2
27.125,-0.9099881279,-2.048577252,-2.048577252,-1.41005267
27.15,-0.9338809096,-2.082909881,-2.082909881,-1.336589707
27.175,-0.9541856328,-2.115409276,-2.115409276,-1.263430851
27.2,-0.9708337632,-2.146085738,-2.146085738,-1.190788929
27.225,-0.9837710066,-2.174954645,-2.174954645,-1.118857012
27.25,-0.9929574334,-2.202035945,-2.202035945,-1.047807258
27.275,-0.9983675474,-2.22735362,-2.22735362,-0.9777902257
27.3,-0.999990299,-2.250935141,-2.250935141,-0.9089346598
27.325,-0.9978290427,-2.27281093,-2.27281093,-0.8413476694
27.35,-0.9919014407,-2.293013819,-2.293013819,-0.775115272
27.375,-0.9822393121,-2.311578536,-2.311578536,-0.7103032474
27.4,-0.9688884301,-2.328541211,-2.328541211,-0.6469582376
27.425,-0.9519082674,-2.343938917,-2.343938917,-0.5851090433
27.45,-0.9313716921,-2.357809236,-2.357809236,-0.5247680792
27.475,-0.9073646145,-2.370189873,-2.370189873,-0.46593291
27.5,-0.8799855883,-2.381118303,-2.381118303,-0.4085878377
27.525,-0.8493453664,-2.390631458,-2.390631458,-0.3527055266
27.55,-0.8155664147,-2.398765459,-2.398765459,-0.2982485799
27.575,-0.7787823855,-2.405555384,-2.405555384,-0.2451710708
27.6,-0.7391375524,-2.411035068,-2.411035068,-0.1934200496
27.625,-0.6967862107,-2.415236953,-2.415236953,-0.1429368811
27.65,-0.6518920441,-2.418191954,-2.418191954,-0.09365856845
27.675,-0.6046274617,-2.419929371,-2.419929371,-0.04551891426
27.7,-0.5551729068,-2.420476819,-2.420476819,0.00155040745
27.725,-0.5037161424,-2.419860191,-2.419860191,0.04761889589
27.75,-0.4504515131,-2.418103633,-2.418103633,0.09275638099
27.775,-0.3955791902,-2.415229551,-2.415229551,0.137032289
27.8,-0.3393043994,-2.411258628,-2.411258628,0.1805150117
27.825,-0.2818366368,-2.406209853,-2.406209853,0.2232713748
27.85,-0.2233888743,-2.400100571,-2.400100571,0.2653661961
27.875,-0.1641767588,-2.392946535,-2.392946535,0.3068619291
27.9,-0.1044178074,-2.384761968,-2.384761968,0.3478183825
27.925,-0.04433060212,-2.375559634,-2.375559634,0.38829251
27.95,0.01586601341,-2.365350911,-2.365350911,0.4283382604
27.975,0.07595373191,-2.354145867,-2.354145867,0.4680064829
28,0.1357155724,-2.341953335,-2.341953335,0.5073448802
28.025,0.1949366594,-2.328780999,-2.328780999,0.546398002
28.05,0.2534049882,-2.314635466,-2.314635466,0.5852072743
28.075,0.3109121743,-2.299522347,-2.299522347,0.6238110569
28.1,0.3672541833,-2.28344633,-2.28344633,0.6622447258
28.125,0.4222320404,-2.266411257,-2.266411257,0.7005407753
28.15,0.4756525155,-2.24842019,-2.24842019,0.7387289318
28.175,0.5273287822,-2.229475483,-2.229475483,0.7768362859
28.2,0.5770810494,-2.209578843,-2.209578843,0.8148874205
28.225,0.6247371619,-2.188731394,-2.188731394,0.8529045583
28.25,0.6701331699,-2.166933731,-2.166933731,0.8909076929
28.275,0.7131138637,-2.144185977,-2.144185977,0.9289147391
28.3,0.7535332739,-2.120487828,-2.120487828,0.9669416568
28.325,0.7912551345,-2.09583861,-2.09583861,1.005002596
28.35,0.8261533072,-2.070237311,-2.070237311,1.043110005
28.375,0.8581121678,-2.043682631,-2.043682631,1.081274759
28.4,0.8870269507,-2.016173017,-2.016173017,1.119506257
28.425,0.9128040533,-1.987706695,-1.987706695,1.157812512
28.45,0.935361298,-1.958281712,-1.958281712,1.196200239
28.475,0.9546281526,-1.927895958,-1.927895958,1.234674909
